#f1/f2, m1/m2, meanDTcross, stdDTcross, Opt1_cross, Opt2_cross, Undec_cross, meanDTmddm, stdDTmddm, Opt1_mddm, Opt2_mdd, Undec_mddm
0.1627906976744186,1.105263157894737,1.74166,0.690585209463,0.592,0.408,0.0,1.3160695,1.19068587101,0.6105,0.3895,0.0
0.1627906976744186,1.2222222222222225,1.722098,0.666733490957,0.6315,0.3685,0.0,1.314451,1.18334577293,0.646,0.354,0.0
0.1627906976744186,1.352941176470588,1.6926725,0.642866073636,0.7005,0.2995,0.0,1.315512,1.21380952618,0.697,0.303,0.0
0.1627906976744186,1.5000000000000007,1.700439,0.667542901056,0.742,0.258,0.0,1.241668,1.15764080817,0.7055,0.2945,0.0
0.1627906976744186,1.6666666666666667,1.635676,0.659991354257,0.7785,0.2215,0.0,1.1679885,1.06987250712,0.7705,0.2295,0.0
0.1627906976744186,1.8571428571428574,1.6306215,0.659657820313,0.813,0.187,0.0,1.229889,1.13484110125,0.7995,0.2005,0.0
0.1627906976744186,2.0769230769230775,1.5827745,0.642435727813,0.84,0.16,0.0,1.1574335,1.07147565746,0.822,0.178,0.0
0.1627906976744186,2.333333333333334,1.581536,0.632924544515,0.8815,0.1185,0.0,1.0939845,1.02487451639,0.836,0.164,0.0
0.1627906976744186,2.6363636363636376,1.522481,0.615147757153,0.9045,0.0955,0.0,1.013903,0.953822460316,0.8895,0.1105,0.0
0.1627906976744186,3.0,1.494232,0.574027149453,0.922,0.078,0.0,0.9549995,0.885776558005,0.8925,0.1075,0.0
0.1627906976744186,3.444444444444445,1.441199,0.574147383852,0.953,0.047,0.0,0.9309865,0.843014176332,0.9115,0.0885,0.0
0.1627906976744186,4.000000000000001,1.417058,0.576819018281,0.961,0.039,0.0,0.917465,0.887488594425,0.9275,0.0725,0.0
0.1627906976744186,4.714285714285716,1.387509,0.532975058097,0.9685,0.0315,0.0,0.814773,0.780061235504,0.941,0.059,0.0
